Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Detective Mask 名探偵マスク,@DetectiveMask,2025-02-23T03:28:38.000Z,False,"Slightly unrelated, but this really reminds of my theory that some KPop stans on Twitter are actually pro-Duterte trolls (or maybe even intelligence personnel). Panay tweet tungkol sa Kpop tapos biglang naging political kapag Duterte ang usapan.#Halalan2025",3,6,29,1.8K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1893503204106629522,tweet_id:1893503204106629522
ABS-CBN News,@ABSCBNNews,2025-02-22T11:30:00.000Z,True,"Hindi dapat sintunado sa tono ng batas ang mga campaign jingle lalo na kung gagamit ng kanta ng iba.

Sa tingin mo ba'y nasusunod ito lalo na sa mga lokal na kandidato? #Halalan2025 #Newsapan",8,11,45,8.5K,"['#Halalan2025', '#Newsapan']",[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1893261957068919247,tweet_id:1893261957068919247
Detective Mask 名探偵マスク,@DetectiveMask,2025-02-22T09:10:49.000Z,False,"All the talk about Philippine Daily Inquirer becoming a shill for Camille Villar reminds me of the time The Manila Times and The Philippine Star seemed to be shilling for Bong Go in 2019, so much so that they had the same format in their reports at one point.#Halalan2025",3,8,25,2.1K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1893226930788295062,tweet_id:1893226930788295062
Elvin Mac,@gadenorer,2025-02-22T07:13:41.000Z,False,#Halalan2025  #Eleksyon2025   #MarcosResign  #BBMresign  #PBBMresign  #ADIKtador  #DictatorMarcos  #Marcos,2,47,106,2.2K,"['#Halalan2025', '#Eleksyon2025', '#MarcosResign', '#BBMresign', '#PBBMresign', '#ADIKtador', '#DictatorMarcos', '#Marcos']",[],['\\U0001f605'],https://pbs.twimg.com/profile_images/1953787980172455936/sbLcpub1_normal.jpg,https://x.com/gadenorer/status/1893197452590674369,tweet_id:1893197452590674369
Kulotissima,@kulotissima,2025-02-22T03:03:19.000Z,False,Naku po. Nabawasan na pang pondo ng kanilang troll frams. Kaya gusto makabalik ng  partido POGO DROGA PHARMALLY. #Halalan2025,0,13,62,6.2K,['#Halalan2025'],[],['\\U0001f44a\\U0001f3fd'],https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1893134445684891664,tweet_id:1893134445684891664
Kulotissima,@kulotissima,2025-02-21T18:24:06.000Z,False,"Bong Go: POGO, DROGA, PHARMALLY

Tuta ng China  #Halalan2025",0,8,17,551,['#Halalan2025'],[],['\\U0001f1e8\\U0001f1f3'],https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1893003782323138941,tweet_id:1893003782323138941
Teddy Casiño,@teddycasino,2025-02-21T14:41:32.000Z,True,Hindi madali ang kampanya. Subalit sulit ang oras at pagod dahil nakakaugnayan ang taumbayan mula sa iba't-ibang lugar at sector na nais nating paglingkuran sa Senado.  #Halalan2025 #TaumbayanSaSenado,0,11,69,1K,"['#Halalan2025', '#TaumbayanSaSenado']",[],[],https://pbs.twimg.com/profile_images/1938067828315176960/f1f4PLRX_normal.jpg,https://x.com/teddycasino/status/1892947772673864160,tweet_id:1892947772673864160
Roberto Ka Dodoy Ballon,@kadodoyballon,2025-02-21T08:54:31.000Z,False,"Bakit nga ba dapat mahalal si Ka Dodoy sa senado?  Panigurado na bibigyan niya ng halaga ang kalikasan,soberanya ng Pilipinas,  at ang mga karapatang pantao. Panoorin po natin ang kanyang interview sa ABS-CBN  youtube.com/live/hHHM5E93P
…#KaDodoySaSenado #Halalan2025",0,15,29,812,"['#KaDodoySaSenado', '#Halalan2025']",[],"['\\U0001f914', '\\U0001f333', '\\U0001f1f5\\U0001f1ed', '\\U0001f465', '\\U0001f30a']",https://pbs.twimg.com/profile_images/1888968171698458624/MugEYmxM_normal.jpg,https://x.com/kadodoyballon/status/1892860442277474417,tweet_id:1892860442277474417
Teddy Casiño,@teddycasino,2025-02-21T07:27:25.000Z,True,"Kahit Duterte supporters ay kailangan ng malinis na gobyerno. Kaya markahan sa balota #16 Teddy Casiño - kalaban ng korap, kakampi ng taumbayan. #Halalan2025 #TaumbayanSaSenado",34,47,229,7.3K,"['#Halalan2025', '#TaumbayanSaSenado']",[],[],https://pbs.twimg.com/profile_images/1938067828315176960/f1f4PLRX_normal.jpg,https://x.com/teddycasino/status/1892838519816548454,tweet_id:1892838519816548454
Mang Inasar ,@Mang_INASAR,2025-02-21T05:27:30.000Z,False,BAM AQUINO AT KIKO PANGILINAN LANG TAYO SA SENADO. #Halalan2025,3,6,53,663,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1892808342378336351,tweet_id:1892808342378336351
Teddy Casiño,@teddycasino,2025-02-21T05:16:23.000Z,True,Si Nanay Rosalie ang isa sa nag welcome sa amin dito sa Davao City. May dala pa siyang drawing.  Daghang salamat sa akong mga kauban sa mainit nga pagdawat! #Halalan2025#TaumbayanSaSenado,4,13,105,1.7K,"['#Halalan2025', '#TaumbayanSaSenado']",[],[],https://pbs.twimg.com/profile_images/1938067828315176960/f1f4PLRX_normal.jpg,https://x.com/teddycasino/status/1892805545226052092,tweet_id:1892805545226052092
GMA Integrated News,@gmanews,2025-02-21T03:00:02.000Z,True,"Nang-ghost noon, biglang bumabalik ngayon? Hmmm... Familiar, ‘di ba?  

Ngayong #Eleksyon2025, ‘wag na tayong magpabudol sa mga kandidatong biglang magpaparamdam kapag kampanya. Piliin ang kandidatong buhay na buhay ang dugo sa serbisyo at hindi nawawala pagkatapos ng botohan.",6,13,48,7.3K,['#Eleksyon2025'],[],[],https://pbs.twimg.com/profile_images/1700474798563110912/l146nN3-_normal.jpg,https://x.com/gmanews/status/1892771231981850697,tweet_id:1892771231981850697
ABS-CBN News,@ABSCBNNews,2025-02-21T02:56:15.000Z,True,"TINGNAN: Dumating na sa Comelec office sa Intramuros, Maynila ang misis ni Doc Willie Ong na si Dr. Liza para pormal na ihain ang Statement of Withdrawal ng kaniyang asawa bilang kandidatong senador. #Halalan2025 | via ",10,8,78,66K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1892770282475041208,tweet_id:1892770282475041208
Teddy Casiño,@teddycasino,2025-02-20T23:49:24.000Z,True,Maayong buntag Davao! #TaumbayanSaSenado#Halalan2025,2,41,222,4K,"['#TaumbayanSaSenado', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1938067828315176960/f1f4PLRX_normal.jpg,https://x.com/teddycasino/status/1892723257322672172,tweet_id:1892723257322672172
WR Numero,@WR_Numero,2025-02-20T11:01:00.000Z,False,"THE RACE IS ON! As #Halalan2025 campaigns take off, Filipinos are gearing up for a decisive midterm election season. Understand the Filipino voters’ preferences and sentiments with the all-new Philippine Public Opinion Monitor. Coming soon.",1,4,13,594,['#Halalan2025'],[],"['\\U0001f525', '\\U0001f5f3\\ufe0f']",https://pbs.twimg.com/profile_images/1943273769960652800/Sg7F31bQ_normal.jpg,https://x.com/WR_Numero/status/1892529884401926252,tweet_id:1892529884401926252
Detective Mask 名探偵マスク,@DetectiveMask,2025-02-20T09:28:32.000Z,False,"Aside from Maja Salvador's endorsement of Solid North partylist, her husband Rambo Ortega is the 2nd nominee of PBA partylist. 

Really makes you wonder what's going on with these showbiz endorsements.#Halalan2025",1,6,37,5K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1892506615632322662,tweet_id:1892506615632322662
Elvin Mac,@gadenorer,2025-02-20T03:39:58.000Z,False,Sayang na sayang ka talaga Marcos Jr.#Halalan2025   #Eleksyon2025,44,50,170,9.2K,"['#Halalan2025', '#Eleksyon2025']",[],[],https://pbs.twimg.com/profile_images/1953787980172455936/sbLcpub1_normal.jpg,https://x.com/gadenorer/status/1892418892418732040,tweet_id:1892418892418732040
Kiko Pangilinan,@kikopangilinan,2025-02-20T01:01:03.000Z,True,"Maraming salamat, mga kabataang San Joseño! Ayon sa independent online survey ng Angat Kabataang San Joseño, tayo ang nanguna sa senatorial preferences ng kabataan sa San Jose del Monte, Bulacan para sa #Halalan2025!

Mahalaga ang boses ng kabataan sa darating na halalan! ",3,40,213,5K,['#Halalan2025'],[],"['\\U0001f64c', '\\U0001f49a']",https://pbs.twimg.com/profile_images/1921354862518042624/k0vJln9o_normal.jpg,https://x.com/kikopangilinan/status/1892378899537154080,tweet_id:1892378899537154080
Jesus Falcis,@jesusfalcis,2025-02-19T13:42:15.000Z,True,Ang simple at madali lang sagot dito. Bakit hindi masabi na pro Philippines?#Halalan2025,6,21,75,2.1K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/822541032084688896/BgXtfmoR_normal.jpg,https://x.com/jesusfalcis/status/1892208074875601025,tweet_id:1892208074875601025
Kulotissima,@kulotissima,2025-02-19T02:20:21.000Z,False,"Nagpa scam sa China candidate ng #ChangeIsComing. 

Tapos magpapa scam pa ulit sa Partido ng China sa Pilipinas, PDP: 

POGO DROGA PHARMALLY#DuterteLegacy#Halalan2025",1,11,19,805,"['#ChangeIsComing', '#DuterteLegacy', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1892036470267052241,tweet_id:1892036470267052241
Elvin Mac,@gadenorer,2025-02-18T09:30:03.000Z,False,ACE BARBERS #Halalan2025  #Eleksyon2025,7,45,113,3.8K,"['#Halalan2025', '#Eleksyon2025']",[],['\\U0001f605'],https://pbs.twimg.com/profile_images/1953787980172455936/sbLcpub1_normal.jpg,https://x.com/gadenorer/status/1891782219569455197,tweet_id:1891782219569455197
alt iWant,@ALTiWantTFC,2025-02-18T09:19:55.000Z,True,"Idk kung bago yung shirt pero if yan yung #Halalan2025 uniforms nila, gondooo!!",3,7,153,3.8K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1969663798106865666/pU6-27Rp_normal.jpg,https://x.com/ALTiWantTFC/status/1891779668321132821,tweet_id:1891779668321132821
Thirty One Million,@31milmovement,2025-02-18T08:41:20.000Z,True,"Ano na, PDIDDY LABAN? Plataporma niyo, wala nang laman—puro rambling at joke time na lang! Kung pang-stand-up comedy na lang kayo, wag niyo nang sayangin ang boto ng taongbayan. Pilipinas ang nakataya, hindi ito noon time show na mamimigay ng jacket. #Halalan2025",6,3,19,510,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1546719549881745409/mGVKFfP8_normal.jpg,https://x.com/31milmovement/status/1891769959010926747,tweet_id:1891769959010926747
ABS-CBN News,@ABSCBNNews,2025-02-18T07:04:03.000Z,True,"Lawyer and labor advocate Luke Espiritu is setting his sights on a Senate seat this #Halalan2025.   

Learn more about his platforms as he discusses his position about national issues in #Harapan2025, live on the ABS-CBN News YouTube channel.

WATCH: youtube.com/live/UDbUXLzJe
…",1,22,74,10K,"['#Halalan2025', '#Harapan2025']",[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1891745476644311211,tweet_id:1891745476644311211
Detective Mask 名探偵マスク,@DetectiveMask,2025-02-18T01:28:06.000Z,True,"Can we talk more about how Kiko Pangilinan was behind this law for permanent validity of birth, marriage, & death certificates?

Big help ito para sa maraming Pilipino, yet Kiko doesn't get enough credit for it kahit na principal author siya nito.#Halalan2025 #HelloPagkain",19,2.4K,9.9K,245K,"['#Halalan2025', '#HelloPagkain']",[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1891660935061803413,tweet_id:1891660935061803413
Elvin Mac,@gadenorer,2025-02-17T23:50:08.000Z,False,Nawala na amor ng mga tao kay Marcos Jr.#Halalan2025   #eleksyon2025,47,46,158,10K,"['#Halalan2025', '#eleksyon2025']",[],[],https://pbs.twimg.com/profile_images/1953787980172455936/sbLcpub1_normal.jpg,https://x.com/gadenorer/status/1891636279114154284,tweet_id:1891636279114154284
Kulotissima,@kulotissima,2025-02-17T08:41:02.000Z,False,"More balls than the head of NBI.

Dapat lang. Nobody should be above the law. 

Kung bawal mag issue ng death threats ang isang guro, mas lalong dapat bawal mag-issue ng death threat ang isang politiko na may kapangyarihan na gawing totohanan ito.#Halalan2025 #JailDuterte x.com/ABSCBNNews/sta
…",1,9,27,926,"['#Halalan2025', '#JailDuterte']",[],[],https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1891407495584760185,tweet_id:1891407495584760185
ABS-CBN News,@ABSCBNNews,2025-02-17T06:10:35.000Z,True,"Comelec sa biro ng isang supporter ng kandidato na pagpatay: Tatandaan po natin, there is always a very thin line between a constitutional guarantee of the freedom of expression and speech and certain limitations to it. #Halalan2025 | ",29,17,81,39K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1891369635162870131,tweet_id:1891369635162870131
ABS-CBN News,@ABSCBNNews,2025-02-16T09:29:08.000Z,True,"Sa boto nakasalalay ang kahihinatnan ng bayan.

'Wag ipagbili ang iyong kinabukasan. #Halalan2025 

Kaugnay na ulat: abs-cbn.com/news/nation/20
…",50,83,278,22K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1891057214556692625,tweet_id:1891057214556692625
Rappler,@rapplerdotcom,2025-02-16T09:23:34.000Z,True,Preparations underway at Bantayog ng mga Bayani for the proclamation rally of Leody de Guzman and Luke Espiritu. | via Iya Gozum/Rappler #PHVote,5,4,42,5.3K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1891055813109710899,tweet_id:1891055813109710899
ABS-CBN News,@ABSCBNNews,2025-02-16T09:07:56.000Z,True,"LOOK: Preparations are underway at the Bantayog ng mga Bayani for the proclamation rally of senatorial candidates Leody de Guzman and Atty. Luke Espiritu.  

The event is scheduled to begin at 6 p.m. #Halalan2025 | via ",4,5,45,16K,['#Halalan2025'],['@PaigeJavier'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1891051876352716883,tweet_id:1891051876352716883
Dalagang Pilipina,@fierceLady08,2025-02-16T03:50:22.000Z,False,Laglagan na ba? #PDPLaban #Halalan2025,8,25,77,6.4K,"['#PDPLaban', '#Halalan2025']",[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1970244803918286848/oPZUu0al_normal.jpg,https://x.com/fierceLady08/status/1890971962173702438,tweet_id:1890971962173702438
manolo,@mgb819,2025-02-15T11:35:34.000Z,True,#Notodynasty #VoteWisely#Halalan2025,72,657,2.4K,122K,"['#Notodynasty', '#VoteWisely', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1807390565270781952/Jjv7zeqq_normal.jpg,https://x.com/mgb819/status/1890726645146726800,tweet_id:1890726645146726800
GABRIELA PARTYLIST,@GabrielaWomenPL,2025-02-15T09:49:41.000Z,False,HELLO MGA GWaPang PASAYENOS Nag-ikot sa mga kabahayan ang ating first nominee na si Sarah Elago para ipaliwanag ang plataporma ng #46GabrielaPartylist #LABANGabriela #Halalan2025,4,9,41,1.4K,"['#46GabrielaPartylist', '#LABANGabriela', '#Halalan2025']",[],"['\\U0001f495', '\\u2728', '\\u2640\\ufe0f']",https://pbs.twimg.com/profile_images/1648346531165270017/EgibhL2W_normal.jpg,https://x.com/GabrielaWomenPL/status/1890699995797397764,tweet_id:1890699995797397764
Kulotissima,@kulotissima,2025-02-15T08:12:44.000Z,False,"PDP: POGO, DROGA, PHARMALLY#DuterleLegacy#Halalan2025",0,16,30,815,"['#DuterleLegacy', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1890675599959543965,tweet_id:1890675599959543965
ABS-CBN News,@ABSCBNNews,2025-02-15T06:14:37.000Z,True,"PANOORIN: Paggawa ng mural o KikoBam National Mural Day, umarangkada na sa Krus Na Ligas, Quezon City. #Halalan2025 | via ",11,147,1K,35K,['#Halalan2025'],['@manahan_job'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1890645874423853374,tweet_id:1890645874423853374
ABS-CBN News,@ABSCBNNews,2025-02-15T03:50:13.000Z,True,"“Ano? Ano raw?!”

Senator Risa Hontiveros reacts to former President Rodrigo Duterte’s joke about killing senators during PDP-Laban’s campaign rally.

Hontiveros says focus on campaigns should be on lowering food prices. #Halalan2025 | via ",70,88,660,43K,['#Halalan2025'],['@manahan_job'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1890609534680412226,tweet_id:1890609534680412226
ABS-CBN News,@ABSCBNNews,2025-02-15T01:41:15.000Z,True,"TINGNAN: Nagsimula nang mangampanya si senatorial aspirant Kiko Pangilinan, kasama si Senator Risa Hontiveros, sa Muñoz Market sa Quezon City, Sabado ng umaga. #Halalan2025 | via ",8,139,1K,23K,['#Halalan2025'],['@manahan_job'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1890577080431022590,tweet_id:1890577080431022590
Thirty One Million,@31milmovement,2025-02-14T20:24:59.000Z,True,"Quick Question: Kapag pinalakpakan ni Michael Yang, iboboto mo ba siya? Same question applies to Bong Go.#SayNOtoPROCHINA this coming #Halalan2025 

Iboboto mo ba siya? YES OR NO.",41,11,51,2.4K,"['#SayNOtoPROCHINA', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1546719549881745409/mGVKFfP8_normal.jpg,https://x.com/31milmovement/status/1890497489641349242,tweet_id:1890497489641349242
Thirty One Million,@31milmovement,2025-02-14T18:58:51.000Z,True,"THE BASURA BEHIND THE NAME NA ISUSUKA NG TAUMBAYAN THIS #Halalan2025Team SUKA means 

S-inusuka ng Bayan
U-tusan ng Beijing
K-awatan ng Confidential Funds
A-bot-Impyerno ang Kasinungalingan",9,32,90,2K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1546719549881745409/mGVKFfP8_normal.jpg,https://x.com/31milmovement/status/1890475812949754134,tweet_id:1890475812949754134
Detective Mask 名探偵マスク,@DetectiveMask,2025-02-14T15:51:40.000Z,False,"I think it would be wise if liberals would just be honest to themselves that some of the gimmicks during the Leni prez campaign were really, really cringy. And not in a good way.

So far, the gimmicks in 2025 from the liberal/leftwing opposition aren't as cringy.#Halalan2025",4,4,99,3.8K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1890428705454842315,tweet_id:1890428705454842315
Thirty One Million,@31milmovement,2025-02-14T12:52:28.000Z,True,"TO ALL #Halalan2025 VOTERS:

Sa gustong malaman ang credentials at accomplishments ni Benhur Abalos mahahanap mo if you follow the hashtag #AbalosAko#AlyansaParaSaBagongPilipinas#Alyansa2025",4,14,74,1.3K,"['#Halalan2025', '#AbalosAko', '#AlyansaParaSaBagongPilipinas', '#Alyansa2025']",[],[],https://pbs.twimg.com/profile_images/1546719549881745409/mGVKFfP8_normal.jpg,https://x.com/31milmovement/status/1890383606712844491,tweet_id:1890383606712844491
ABS-CBN News,@ABSCBNNews,2025-02-14T06:32:30.000Z,True,"TINGNAN: Isinagawa ng Alpha Phi Omega fraternity ang taunang Oblation Run sa University of the Philippines Diliman campus ngayong Biyernes, February 14, 2025.

Sa temang ""BOTO MO, HINDI BENTA MO,"" nanawagan ang grupo sa mga botante para sa maayos na pagboto sa #Halalan2025 at",3,21,93,47K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1890287987529015583,tweet_id:1890287987529015583
Mang Inasar ,@Mang_INASAR,2025-02-14T04:35:53.000Z,False,Block Voting for Bam Aquino and Kiko Pangilinan! Para makapasok sila sa Top 12 Senators sa #Halalan2025!,48,262,1.7K,23K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1890258637836480754,tweet_id:1890258637836480754
Elvin Mac,@gadenorer,2025-02-14T04:19:24.000Z,False,#Halalan2025  #Eleksyon2025  #PDPlaban  #PDP  #Duterte,2,12,36,430,"['#Halalan2025', '#Eleksyon2025', '#PDPlaban', '#PDP', '#Duterte']",[],[],https://pbs.twimg.com/profile_images/1953787980172455936/sbLcpub1_normal.jpg,https://x.com/gadenorer/status/1890254489321632230,tweet_id:1890254489321632230
Bong Onli,@GrowlHarhar,2025-02-14T01:22:11.000Z,False,"Galingan nyo Pag KEMBOT mga dds!

Dahil Endorso ng Ama at Anak ang Kandidato nyo 8 sa pagka Senador!

Pagka yan ay lalagaFACT sa #Halalan2025 sigurado WALANG 32M!! at hangang sa 2028 kau magiging ampalaya

Daba? ?
@sam_philips_? ???",4,6,25,400,['#Halalan2025'],"['@HLingayan', '@Jan3Sixteen', '@Intimar1', '@BurchErick0305']",[],https://pbs.twimg.com/profile_images/1895015877642244096/wYcA8V0V_normal.jpg,https://x.com/GrowlHarhar/status/1890209894764277789,tweet_id:1890209894764277789
Dalagang Pilipina,@fierceLady08,2025-02-13T23:00:56.000Z,False,Happy Hearts Day! MAGANDANG UMAGA PILIPINAS! #TeamSuka #PilipinasDutertePaRin#Halalan2025#PDPLaban,9,21,150,2.4K,"['#TeamSuka', '#PilipinasDutertePaRin', '#Halalan2025', '#PDPLaban']",[],"['\\u2764\\ufe0f', '\\U0001f495', '\\U0001f49e', '\\U0001f496', '\\U0001f1f5\\U0001f1ed']",https://pbs.twimg.com/profile_images/1970244803918286848/oPZUu0al_normal.jpg,https://x.com/fierceLady08/status/1890174345240264902,tweet_id:1890174345240264902
manolo,@mgb819,2025-02-13T10:04:07.000Z,False,"Si markobeta walang ipinagkaiba sa kultong kinabibilangan: bulaan, doble kara, forked tongue tulad ng kanyang iglesia ng china. #PilipinasGotTraitors #DavaoMafia#Halalan2025#VoteWisely",4,4,20,207,"['#PilipinasGotTraitors', '#DavaoMafia', '#Halalan2025', '#VoteWisely']",[],[],https://pbs.twimg.com/profile_images/1807390565270781952/Jjv7zeqq_normal.jpg,https://x.com/mgb819/status/1889978852153381070,tweet_id:1889978852153381070
Elvin Mac,@gadenorer,2025-02-13T05:26:35.000Z,False,Alyansa Diretso Kubeta  #Halalan2025  #Eleksyon2025    #MarcosJr  #BBM  #PBBM  #ADIKtador  #BBMresign  #PBBMresign  #Dictator  #Diktador #Magnanakaw  #Corrupt,8,29,80,1.3K,"['#Halalan2025', '#Eleksyon2025', '#MarcosJr', '#BBM', '#PBBM', '#ADIKtador', '#BBMresign', '#PBBMresign', '#Dictator', '#Diktador', '#Magnanakaw', '#Corrupt']",[],"['\\U0001f605', '\\U0001f605']",https://pbs.twimg.com/profile_images/1953787980172455936/sbLcpub1_normal.jpg,https://x.com/gadenorer/status/1889909011358818662,tweet_id:1889909011358818662
Detective Mask 名探偵マスク,@DetectiveMask,2025-02-13T01:42:24.000Z,True,"I was very critical of Doc Willie Ong's Senate run because it seemed like he was using his cancer to gain sympathy votes.

I'm glad he's stepping back and focusing on making himself get better. And I hope his family and friends would be there to give their support.#Halalan2025",0,2,24,3.5K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1889852594153202038,tweet_id:1889852594153202038
Kat Domingo,@_katrinadomingo,2025-02-13T01:14:58.000Z,False,"JUST IN: Doc Willie Ong  withdraws his #Halalan2025 candidacy for senator.

Ong: “I am officially withdrawing my candidacy for the 2025 elections so I can focus more on taking care of my health.”",1,6,30,3.6K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1901671693984407552/5GxkrDTk_normal.jpg,https://x.com/_katrinadomingo/status/1889845690685374964,tweet_id:1889845690685374964
ABS-CBN News,@ABSCBNNews,2025-02-13T01:05:32.000Z,True,"JUST IN: Willie Ong is withdrawing from his Senate run for #Halalan2025 to “focus more on taking care of my health”, the doctor announced in his social media account.

“I sincerely thank all the people who supported me and prayed for me,” he said.

“I will continue to support",142,253,1.5K,180K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889843316289896749,tweet_id:1889843316289896749
Rappler,@rapplerdotcom,2025-02-13T00:47:30.000Z,True,"Former senators Kiko Pangilinan and Bam Aquino launched their campaign in Dasmariñas, Cavite, on Tuesday, February 11, accompanied by former vice president Leni Robredo. #PHVote",0,13,59,2.4K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1889838775871873248,tweet_id:1889838775871873248
Angela Baron,@_rainbowfighter,2025-02-12T21:12:53.000Z,True,"BAM AQUINO IS STILL A MUCH BETTER CANDIDATE FOR SENATOR THAN MANY OF THE CORRUPT RUNNING IN THIS #Halalan2025. 

Focus lang. #5AquinoBam ",14,195,1.3K,22K,"['#Halalan2025', '#5AquinoBam']",['@bamaquino'],[],https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1889784767799087301,tweet_id:1889784767799087301
manolo,@mgb819,2025-02-12T21:10:50.000Z,False,Magsa uli muna kaya si Nardong Kupit ng 124.5M ng PDAF na nakulimbat nya at utos ng korte bago sya kumandidato muli? Papabudots na naman ang mga Pilipino?#VoteWisely#Halalan2025,8,93,149,2.9K,"['#VoteWisely', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1807390565270781952/Jjv7zeqq_normal.jpg,https://x.com/mgb819/status/1889784252293693449,tweet_id:1889784252293693449
ABS-CBN News,@ABSCBNNews,2025-02-12T15:30:00.000Z,True,"STANDEE NO MORE. Former senator Leila de Lima, who was jailed for almost seven years, is overjoyed to finally campaign in person.

She is one of the nominees of the Mamamayang Liberal Party-list. #Halalan2025 

Read: abs-cbn.com/news/nation/20
…",0,6,44,4.8K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889698477816398164,tweet_id:1889698477816398164
ABS-CBN News,@ABSCBNNews,2025-02-12T14:00:01.000Z,True,"Former senators Bam Aquino and Kiko Pangilinan urge their supporters to continue what they started in Halalan 2022 as they believe their fight is not yet over. #Halalan2025 

Read: abs-cbn.com/news/nation/20
…",30,211,1.7K,35K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889675830176993374,tweet_id:1889675830176993374
